aspect_id,judge,score
0998ea61a4,J2,-3.0
0998ea61a4,J3,-3.0
0998ea61a4,J4,-3.0
0998ea61a4,J5,-3.0
0998ea61a4,J6,-1.0
0998ea61a4,J7,-3.0
0998ea61a4,J8,-3.0
0998ea61a4,J9,-3.0
099c2906f7,J1,7.25
099c2906f7,J2,7.5
099c2906f7,J3,7.25
099c2906f7,J4,8.75
099c2906f7,J5,8.0
099c2906f7,J6,7.25
099c2906f7,J7,7.75
099c2906f7,J8,6.5
099c2906f7,J9,7.5
099cb2923e,J1,9.0
099cb2923e,J2,8.5
099cb2923e,J3,8.5
099cb2923e,J4,8.25
099cb2923e,J5,8.25
099cb2923e,J6,7.75
099cb2923e,J7,7.75
099cb2923e,J8,8.0
099cb2923e,J9,7.0
099d0d00f5,J1,6.0
099d0d00f5,J2,6.0
099d0d00f5,J3,5.25
099d0d00f5,J4,5.0
099d0d00f5,J5,5.5
099d0d00f5,J6,6.0
099d0d00f5,J7,6.0
099d0d00f5,J8,5.5
099d0d00f5,J9,5.25
099dd8c933,J1,0.0
099dd8c933,J2,0.0
099dd8c933,J3,-1.0
099dd8c933,J4,0.0
099dd8c933,J5,-1.0
099dd8c933,J6,0.0
099dd8c933,J7,0.0
099dd8c933,J8,-1.0
099dd8c933,J9,0.0
099e0956e0,J1,5.25
099e0956e0,J2,4.25
099e0956e0,J3,4.25
099e0956e0,J4,4.5
099e0956e0,J5,5.0
099e0956e0,J6,4.75
099e0956e0,J7,5.25
099e0956e0,J8,5.0
099e0956e0,J9,5.0
09a0cc025b,J1,2.0
09a0cc025b,J2,2.0
09a0cc025b,J3,2.0
09a0cc025b,J4,2.0
09a0cc025b,J5,2.0
09a0cc025b,J6,2.0
09a0cc025b,J7,2.0
09a0cc025b,J8,2.0
09a0cc025b,J9,2.0
09a1c286d2,J1,2.0
09a1c286d2,J2,2.0
09a1c286d2,J3,2.0
09a1c286d2,J4,2.0
09a1c286d2,J5,2.0
09a1c286d2,J6,3.0
09a1c286d2,J7,2.0
09a1c286d2,J8,2.0
09a1c286d2,J9,2.0
09a25e2bb4,J1,-1.0
09a25e2bb4,J2,0.0
09a25e2bb4,J3,1.0
09a25e2bb4,J4,-1.0
09a25e2bb4,J5,-1.0
09a25e2bb4,J6,0.0
09a25e2bb4,J7,0.0
09a25e2bb4,J8,-2.0
09a25e2bb4,J9,-1.0
09a55215ee,J1,9.25
09a55215ee,J2,9.25
09a55215ee,J3,9.25
09a55215ee,J4,9.5
09a55215ee,J5,9.25
09a55215ee,J6,9.5
09a55215ee,J7,9.0
09a55215ee,J8,10.0
09a55215ee,J9,9.5
09aa5f917b,J1,-3.0
09aa5f917b,J2,-3.0
09aa5f917b,J3,-3.0
09aa5f917b,J4,-3.0
09aa5f917b,J5,-3.0
09aa5f917b,J6,-3.0
09aa5f917b,J7,-3.0
09aa5f917b,J8,-3.0
09aa5f917b,J9,-3.0
09ac40cdcf,J1,0.0
09ac40cdcf,J2,0.0
09ac40cdcf,J3,-1.0
09ac40cdcf,J4,0.0
09ac40cdcf,J5,0.0
09ac40cdcf,J6,0.0
09ac40cdcf,J7,0.0
09ac40cdcf,J8,0.0
09ac40cdcf,J9,0.0
09ae25a4a2,J1,1.0
09ae25a4a2,J2,1.0
09ae25a4a2,J3,2.0
09ae25a4a2,J4,2.0
09ae25a4a2,J5,2.0
09ae25a4a2,J6,2.0
09ae25a4a2,J7,2.0
09ae25a4a2,J8,1.0
09ae25a4a2,J9,2.0
09b0db8547,J1,7.5
09b0db8547,J2,7.0
09b0db8547,J3,7.25
09b0db8547,J4,7.5
09b0db8547,J5,7.25
09b0db8547,J6,7.0
09b0db8547,J7,8.0
09b0db8547,J8,7.0
09b0db8547,J9,7.0
09b498ef8d,J1,7.25
09b498ef8d,J2,6.75
09b498ef8d,J3,7.25
09b498ef8d,J4,7.25
09b498ef8d,J5,7.0
09b498ef8d,J6,7.75
09b498ef8d,J7,7.0
09b498ef8d,J8,8.25
09b498ef8d,J9,6.5
09b597f7d2,J1,2.0
09b597f7d2,J2,1.0
09b597f7d2,J3,2.0
09b597f7d2,J4,2.0
09b597f7d2,J5,2.0
09b597f7d2,J6,3.0
09b597f7d2,J7,2.0
09b597f7d2,J8,2.0
09b597f7d2,J9,2.0
09b8351b6d,J1,1.0
09b8351b6d,J2,1.0
09b8351b6d,J3,2.0
09b8351b6d,J4,2.0
09b8351b6d,J5,1.0
09b8351b6d,J6,1.0
09b8351b6d,J7,1.0
09b8351b6d,J8,1.0
09b8351b6d,J9,1.0
09bc289459,J1,1.0
09bc289459,J2,2.0
09bc289459,J3,3.0
09bc289459,J4,2.0
09bc289459,J5,1.0
09bc289459,J6,1.0
09bc289459,J7,2.0
09bc289459,J8,1.0
09bc289459,J9,2.0
09bfd0e51f,J1,1.0
09bfd0e51f,J2,2.0
09bfd0e51f,J3,1.0
09bfd0e51f,J4,0.0
09bfd0e51f,J5,1.0
09bfd0e51f,J6,1.0
09bfd0e51f,J7,0.0
09bfd0e51f,J8,0.0
09bfd0e51f,J9,2.0
09c351ef6d,J1,8.75
09c351ef6d,J2,6.75
09c351ef6d,J3,8.0
09c351ef6d,J4,8.25
09c351ef6d,J5,7.25
09c351ef6d,J6,7.5
09c351ef6d,J7,8.5
09c351ef6d,J8,8.25
09c351ef6d,J9,8.75
09c4449934,J1,9.5
09c4449934,J2,9.5
09c4449934,J3,9.0
09c4449934,J4,9.75
09c4449934,J5,9.25
09c4449934,J6,9.25
09c4449934,J7,9.25
09c4449934,J8,9.25
09c4449934,J9,9.5
09c8acda2f,J1,1.0
09c8acda2f,J2,2.0
09c8acda2f,J3,2.0
09c8acda2f,J4,2.0
09c8acda2f,J5,1.0
09c8acda2f,J6,1.0
09c8acda2f,J7,1.0
09c8acda2f,J8,2.0
09c8acda2f,J9,2.0
09c983e2fa,J1,-3.0
09c983e2fa,J2,-3.0
09c983e2fa,J3,-2.0
09c983e2fa,J4,-3.0
09c983e2fa,J5,-3.0
09c983e2fa,J6,-2.0
09c983e2fa,J7,-3.0
09c983e2fa,J8,-2.0
09c983e2fa,J9,-2.0
09cc87f9ea,J1,1.0
09cc87f9ea,J2,1.0
09cc87f9ea,J3,1.0
09cc87f9ea,J4,1.0
09cc87f9ea,J5,2.0
09cc87f9ea,J6,1.0
09cc87f9ea,J7,1.0
09cc87f9ea,J8,1.0
09cc87f9ea,J9,1.0
09cd6c2061,J1,0.0
09cd6c2061,J2,-1.0
09cd6c2061,J3,-1.0
09cd6c2061,J4,-1.0
09cd6c2061,J5,-1.0
09cd6c2061,J6,-1.0
09cd6c2061,J7,-1.0
09cd6c2061,J8,-1.0
09cd6c2061,J9,-1.0
09cf455a37,J1,0.0
09cf455a37,J2,1.0
09cf455a37,J3,0.0
09cf455a37,J4,1.0
09cf455a37,J5,1.0
09cf455a37,J6,0.0
09cf455a37,J7,0.0
09cf455a37,J8,1.0
09cf455a37,J9,1.0
09cf8e1a29,J1,1.0
09cf8e1a29,J2,0.0
09cf8e1a29,J3,0.0
09cf8e1a29,J4,1.0
09cf8e1a29,J5,1.0
09cf8e1a29,J6,1.0
09cf8e1a29,J7,0.0
09cf8e1a29,J8,1.0
09cf8e1a29,J9,0.0
09d035733d,J1,3.0
09d035733d,J2,3.0
09d035733d,J3,3.0
09d035733d,J4,1.0
09d035733d,J5,2.0
09d035733d,J6,2.0
09d035733d,J7,2.0
09d035733d,J8,2.0
09d035733d,J9,3.0
09d0b0aef7,J1,1.0
09d0b0aef7,J2,1.0
09d0b0aef7,J3,1.0
09d0b0aef7,J4,1.0
09d0b0aef7,J5,0.0
09d0b0aef7,J6,1.0
09d0b0aef7,J7,1.0
09d0b0aef7,J8,1.0
09d0b0aef7,J9,1.0
09d4ad9cd6,J1,9.75
09d4ad9cd6,J2,10.0
09d4ad9cd6,J3,9.75
09d4ad9cd6,J4,10.0
09d4ad9cd6,J5,9.75
09d4ad9cd6,J6,10.0
09d4ad9cd6,J7,10.0
09d4ad9cd6,J8,9.75
09d4ad9cd6,J9,10.0
09d5fab2cd,J1,1.0
09d5fab2cd,J2,1.0
09d5fab2cd,J3,2.0
09d5fab2cd,J4,2.0
09d5fab2cd,J5,1.0
09d5fab2cd,J6,1.0
09d5fab2cd,J7,1.0
09d5fab2cd,J8,1.0
09d5fab2cd,J9,2.0
09dba7513e,J1,0.0
09dba7513e,J2,0.0
09dba7513e,J3,-1.0
09dba7513e,J4,-1.0
09dba7513e,J5,-1.0
09dba7513e,J6,0.0
09dba7513e,J7,-1.0
09dba7513e,J8,-1.0
09dba7513e,J9,0.0
09e0802e1a,J1,-1.0
09e0802e1a,J2,-1.0
09e0802e1a,J3,-1.0
09e0802e1a,J4,2.0
09e0802e1a,J5,1.0
09e0802e1a,J6,1.0
09e0802e1a,J7,2.0
09e0802e1a,J8,1.0
09e0802e1a,J9,1.0
09e606192d,J1,9.25
09e606192d,J2,9.25
09e606192d,J3,9.5
09e606192d,J4,9.0
09e606192d,J5,9.25
09e606192d,J6,9.0
09e606192d,J7,9.25
09e606192d,J8,9.0
09e606192d,J9,9.25
09e628e823,J1,-3.0
09e628e823,J2,-3.0
09e628e823,J3,-3.0
09e628e823,J4,-3.0
09e628e823,J5,-3.0
09e628e823,J6,-3.0
09e628e823,J7,-3.0
09e628e823,J8,-3.0
09e628e823,J9,-3.0
09eb906ef2,J1,7.5
09eb906ef2,J2,7.5
09eb906ef2,J3,7.25
09eb906ef2,J4,7.75
09eb906ef2,J5,6.75
09eb906ef2,J6,7.25
09eb906ef2,J7,7.5
09eb906ef2,J8,7.0
09eb906ef2,J9,7.5
09ed619253,J1,2.0
09ed619253,J2,2.0
09ed619253,J3,1.0
09ed619253,J4,2.0
09ed619253,J5,1.0
09ed619253,J6,2.0
09ed619253,J7,2.0
09ed619253,J8,2.0
09ed619253,J9,2.0
09f11093c5,J1,1.0
09f11093c5,J2,-1.0
09f11093c5,J3,1.0
09f11093c5,J4,1.0
09f11093c5,J5,1.0
09f11093c5,J6,1.0
09f11093c5,J7,1.0
09f11093c5,J8,1.0
09f11093c5,J9,1.0
09f352aff0,J1,1.0
09f352aff0,J2,1.0
09f352aff0,J3,1.0
09f352aff0,J4,1.0
09f352aff0,J5,2.0
09f352aff0,J6,0.0
09f352aff0,J7,1.0
09f352aff0,J8,2.0
09f352aff0,J9,1.0
09f36bb463,J1,8.25
09f36bb463,J2,8.75
09f36bb463,J3,7.75
09f36bb463,J4,8.5
09f36bb463,J5,8.75
09f36bb463,J6,8.75
09f36bb463,J7,9.0
09f36bb463,J8,8.5
09f36bb463,J9,8.5
09f48c1900,J1,7.0
09f48c1900,J2,7.25
09f48c1900,J3,7.25
09f48c1900,J4,6.75
09f48c1900,J5,7.25
09f48c1900,J6,7.5
09f48c1900,J7,7.0
09f48c1900,J8,6.75
09f48c1900,J9,7.5
09f4a8878a,J1,1.0
09f4a8878a,J2,1.0
09f4a8878a,J3,1.0
09f4a8878a,J4,1.0
09f4a8878a,J5,1.0
09f4a8878a,J6,1.0
09f4a8878a,J7,1.0
09f4a8878a,J8,1.0
09f4a8878a,J9,0.0
09f6a5f610,J1,3.0
09f6a5f610,J2,3.0
09f6a5f610,J3,3.0
09f6a5f610,J4,2.0
09f6a5f610,J5,3.0
09f6a5f610,J6,2.0
09f6a5f610,J7,3.0
09f6a5f610,J8,3.0
09f6a5f610,J9,2.0
09fb0f6bce,J1,2.0
09fb0f6bce,J2,1.0
09fb0f6bce,J3,2.0
09fb0f6bce,J4,1.0
09fb0f6bce,J5,2.0
09fb0f6bce,J6,0.0
09fb0f6bce,J7,2.0
09fb0f6bce,J8,1.0
09fb0f6bce,J9,2.0
09fbe493ed,J1,6.0
09fbe493ed,J2,6.75
09fbe493ed,J3,7.5
09fbe493ed,J4,6.5
09fbe493ed,J5,6.75
09fbe493ed,J6,7.0
09fbe493ed,J7,6.25
09fbe493ed,J8,6.5
09fbe493ed,J9,5.25
09fd8de322,J1,0.0
09fd8de322,J2,0.0
09fd8de322,J3,1.0
09fd8de322,J4,-1.0
09fd8de322,J5,1.0
09fd8de322,J6,2.0
09fd8de322,J7,2.0
09fd8de322,J8,1.0
09fd8de322,J9,1.0
09febe6890,J1,7.75
09febe6890,J2,8.25
09febe6890,J3,7.75
09febe6890,J4,8.0
09febe6890,J5,8.5
09febe6890,J6,8.5
09febe6890,J7,8.0
09febe6890,J8,8.5
09febe6890,J9,8.25
0a02f5b238,J1,7.75
0a02f5b238,J2,8.0
0a02f5b238,J3,7.75
0a02f5b238,J4,7.25
0a02f5b238,J5,7.25
0a02f5b238,J6,6.75
0a02f5b238,J7,7.0
0a02f5b238,J8,7.0
0a02f5b238,J9,7.75
0a037b3787,J1,1.0
0a037b3787,J2,0.0
0a037b3787,J3,0.0
0a037b3787,J4,0.0
0a037b3787,J5,0.0
0a037b3787,J6,1.0
0a037b3787,J7,0.0
0a037b3787,J8,0.0
0a037b3787,J9,0.0
0a0619e0a8,J1,-3.0
0a0619e0a8,J2,-3.0
0a0619e0a8,J3,-3.0
0a0619e0a8,J4,-3.0
0a0619e0a8,J5,-3.0
0a0619e0a8,J6,-3.0
0a0619e0a8,J7,-3.0
0a0619e0a8,J8,-3.0
0a0619e0a8,J9,-3.0
0a089f2f8f,J1,1.0
0a089f2f8f,J2,-1.0
0a089f2f8f,J3,1.0
0a089f2f8f,J4,-1.0
0a089f2f8f,J5,0.0
0a089f2f8f,J6,1.0
0a089f2f8f,J7,0.0
0a089f2f8f,J8,-1.0
0a089f2f8f,J9,2.0
0a0efbb01a,J1,1.0
0a0efbb01a,J2,0.0
0a0efbb01a,J3,1.0
0a0efbb01a,J4,1.0
0a0efbb01a,J5,1.0
0a0efbb01a,J6,1.0
0a0efbb01a,J7,1.0
0a0efbb01a,J8,1.0
0a0efbb01a,J9,1.0
0a0fa1d18c,J1,3.0
0a0fa1d18c,J2,3.0
0a0fa1d18c,J3,3.0
0a0fa1d18c,J4,3.0
0a0fa1d18c,J5,2.0
0a0fa1d18c,J6,3.0
0a0fa1d18c,J7,3.0
0a0fa1d18c,J8,3.0
0a0fa1d18c,J9,1.0
0a11f5be8a,J1,0.0
0a11f5be8a,J2,1.0
0a11f5be8a,J3,0.0
0a11f5be8a,J4,1.0
0a11f5be8a,J5,1.0
0a11f5be8a,J6,1.0
0a11f5be8a,J7,1.0
0a11f5be8a,J8,0.0
0a11f5be8a,J9,1.0
0a1a0b209b,J1,-2.0
0a1a0b209b,J2,-3.0
0a1a0b209b,J3,-3.0
0a1a0b209b,J4,-3.0
0a1a0b209b,J5,-3.0
0a1a0b209b,J6,-3.0
0a1a0b209b,J7,-3.0
0a1a0b209b,J8,-3.0
0a1a0b209b,J9,-3.0
0a238296f0,J1,-2.0
0a238296f0,J2,-1.0
0a238296f0,J3,-1.0
0a238296f0,J4,-2.0
0a238296f0,J5,-1.0
0a238296f0,J6,-2.0
0a238296f0,J7,-2.0
0a238296f0,J8,-1.0
0a238296f0,J9,-2.0
0a247d99f6,J1,6.25
0a247d99f6,J2,6.75
0a247d99f6,J3,6.0
0a247d99f6,J4,6.25
0a247d99f6,J5,7.25
0a247d99f6,J6,7.0
0a247d99f6,J7,6.75
0a247d99f6,J8,6.5
0a247d99f6,J9,6.75
0a265e7ebc,J1,1.0
0a265e7ebc,J2,2.0
0a265e7ebc,J3,2.0
0a265e7ebc,J4,2.0
0a265e7ebc,J5,2.0
0a265e7ebc,J6,1.0
0a265e7ebc,J7,1.0
0a265e7ebc,J8,2.0
0a265e7ebc,J9,1.0
0a27a64911,J1,7.75
0a27a64911,J2,7.5
0a27a64911,J3,7.5
0a27a64911,J4,8.0
0a27a64911,J5,7.75
0a27a64911,J6,8.5
0a27a64911,J7,8.0
0a27a64911,J8,8.75
0a27a64911,J9,7.75
0a2e6792b6,J1,-1.0
0a2e6792b6,J2,1.0
0a2e6792b6,J3,1.0
0a2e6792b6,J4,-1.0
0a2e6792b6,J5,1.0
0a2e6792b6,J6,1.0
0a2e6792b6,J7,0.0
0a2e6792b6,J8,0.0
0a2e6792b6,J9,1.0
0a30d4c61d,J1,7.75
0a30d4c61d,J2,7.75
0a30d4c61d,J3,7.75
0a30d4c61d,J4,8.0
0a30d4c61d,J5,7.25
0a30d4c61d,J6,7.0
0a30d4c61d,J7,7.75
0a30d4c61d,J8,7.5
0a30d4c61d,J9,7.75
0a37a300f7,J1,0.0
0a37a300f7,J2,-1.0
0a37a300f7,J3,-1.0
0a37a300f7,J4,-1.0
0a37a300f7,J5,-1.0
0a37a300f7,J6,-1.0
0a37a300f7,J7,-1.0
0a37a300f7,J8,0.0
0a37a300f7,J9,-1.0
0a398fade3,J1,4.25
0a398fade3,J2,5.5
0a398fade3,J3,4.75
0a398fade3,J4,5.25
0a398fade3,J5,5.25
0a398fade3,J6,5.5
0a398fade3,J7,5.25
0a398fade3,J8,4.5
0a398fade3,J9,5.25
0a3b2d93ad,J1,4.5
0a3b2d93ad,J2,4.25
0a3b2d93ad,J3,4.5
0a3b2d93ad,J4,4.25
0a3b2d93ad,J5,4.0
0a3b2d93ad,J6,5.25
0a3b2d93ad,J7,5.25
0a3b2d93ad,J8,4.5
0a3b2d93ad,J9,4.25
0a3e8b8a7c,J1,8.75
0a3e8b8a7c,J2,9.0
0a3e8b8a7c,J3,7.5
0a3e8b8a7c,J4,8.5
0a3e8b8a7c,J5,8.75
0a3e8b8a7c,J6,9.0
0a3e8b8a7c,J7,8.25
0a3e8b8a7c,J8,9.0
0a3e8b8a7c,J9,8.5
0a46eab8e5,J1,-2.0
0a46eab8e5,J2,-2.0
0a46eab8e5,J3,-2.0
0a46eab8e5,J4,-3.0
0a46eab8e5,J5,-2.0
0a46eab8e5,J6,-3.0
0a46eab8e5,J7,-3.0
0a46eab8e5,J8,-3.0
0a46eab8e5,J9,-3.0
0a489a5d20,J1,0.0
0a489a5d20,J2,1.0
0a489a5d20,J3,1.0
0a489a5d20,J4,1.0
0a489a5d20,J5,1.0
0a489a5d20,J6,0.0
0a489a5d20,J7,2.0
0a489a5d20,J8,0.0
0a489a5d20,J9,1.0
0a493a13d3,J1,7.75
0a493a13d3,J2,6.75
0a493a13d3,J3,7.5
0a493a13d3,J4,7.75
0a493a13d3,J5,7.5
0a493a13d3,J6,5.75
0a493a13d3,J7,7.5
0a493a13d3,J8,7.5
0a493a13d3,J9,6.75
0a4dc1ec47,J1,1.0
0a4dc1ec47,J2,-1.0
0a4dc1ec47,J3,0.0
0a4dc1ec47,J4,0.0
0a4dc1ec47,J5,0.0
0a4dc1ec47,J6,0.0
0a4dc1ec47,J7,0.0
0a4dc1ec47,J8,0.0
0a4dc1ec47,J9,0.0
0a4e3826d9,J1,7.0
0a4e3826d9,J2,7.25
0a4e3826d9,J3,7.75
0a4e3826d9,J4,7.0
0a4e3826d9,J5,6.75
0a4e3826d9,J6,6.0
0a4e3826d9,J7,7.25
0a4e3826d9,J8,7.0
0a4e3826d9,J9,7.25
0a545e30d0,J1,2.0
0a545e30d0,J2,2.0
0a545e30d0,J3,2.0
0a545e30d0,J4,1.0
0a545e30d0,J5,1.0
0a545e30d0,J6,3.0
0a545e30d0,J7,3.0
0a545e30d0,J8,3.0
0a545e30d0,J9,2.0
0a5469ed50,J1,7.5
0a5469ed50,J2,8.0
0a5469ed50,J3,8.0
0a5469ed50,J4,7.5
0a5469ed50,J5,8.25
0a5469ed50,J6,7.5
0a5469ed50,J7,8.0
0a5469ed50,J8,8.25
0a5469ed50,J9,8.0
0a586d088a,J1,0.0
0a586d088a,J2,0.0
0a586d088a,J3,1.0
0a586d088a,J4,1.0
0a586d088a,J5,1.0
0a586d088a,J6,1.0
0a586d088a,J7,0.0
0a586d088a,J8,1.0
0a586d088a,J9,1.0
0a5893a3af,J1,-1.0
0a5893a3af,J2,-1.0
0a5893a3af,J3,2.0
0a5893a3af,J4,-2.0
0a5893a3af,J5,-1.0
0a5893a3af,J6,2.0
0a5893a3af,J7,2.0
0a5893a3af,J8,2.0
0a5893a3af,J9,1.0
0a5c9c4796,J1,6.5
0a5c9c4796,J2,6.5
0a5c9c4796,J3,6.0
0a5c9c4796,J4,7.5
0a5c9c4796,J5,6.75
0a5c9c4796,J6,7.0
0a5c9c4796,J7,7.25
0a5c9c4796,J8,6.75
0a5c9c4796,J9,6.5
0a5e5e1419,J1,4.75
0a5e5e1419,J2,5.25
0a5e5e1419,J3,6.25
0a5e5e1419,J4,6.0
0a5e5e1419,J5,6.75
0a5e5e1419,J6,6.5
0a5e5e1419,J7,6.5
0a5e5e1419,J8,4.5
0a5e5e1419,J9,5.75
0a6c1f802a,J1,4.25
0a6c1f802a,J2,4.25
0a6c1f802a,J3,4.25
0a6c1f802a,J4,4.0
0a6c1f802a,J5,4.0
0a6c1f802a,J6,4.75
0a6c1f802a,J7,4.25
0a6c1f802a,J8,4.25
0a6c1f802a,J9,4.25
0a6da8c88a,J1,6.25
0a6da8c88a,J2,7.5
0a6da8c88a,J3,7.25
0a6da8c88a,J4,7.5
0a6da8c88a,J5,6.75
0a6da8c88a,J6,6.75
0a6da8c88a,J7,6.75
0a6da8c88a,J8,7.0
0a6da8c88a,J9,6.25
0a6eee9acd,J1,-1.0
0a6eee9acd,J2,-2.0
0a6eee9acd,J3,0.0
0a6eee9acd,J4,-1.0
0a6eee9acd,J5,0.0
0a6eee9acd,J6,0.0
0a6eee9acd,J7,0.0
0a6eee9acd,J8,-1.0
0a6eee9acd,J9,-1.0
0a73a4a396,J1,0.0
0a73a4a396,J2,0.0
0a73a4a396,J3,-1.0
0a73a4a396,J4,-3.0
0a73a4a396,J5,-1.0
0a73a4a396,J6,-1.0
0a73a4a396,J7,-1.0
0a73a4a396,J8,-1.0
0a73a4a396,J9,0.0
0a79351e12,J1,6.75
0a79351e12,J2,6.75
0a79351e12,J3,6.5
0a79351e12,J4,6.0
0a79351e12,J5,6.5
0a79351e12,J6,7.25
0a79351e12,J7,7.5
0a79351e12,J8,7.25
0a79351e12,J9,7.0
0a7e038166,J1,1.0
0a7e038166,J2,1.0
0a7e038166,J3,1.0
0a7e038166,J4,1.0
0a7e038166,J5,1.0
0a7e038166,J6,1.0
0a7e038166,J7,1.0
0a7e038166,J8,1.0
0a7e038166,J9,1.0
0a7e9fdecc,J1,-1.0
0a7e9fdecc,J2,0.0
0a7e9fdecc,J3,0.0
0a7e9fdecc,J4,-1.0
0a7e9fdecc,J5,-1.0
0a7e9fdecc,J6,-1.0
0a7e9fdecc,J7,0.0
0a7e9fdecc,J8,0.0
0a7e9fdecc,J9,-1.0
0a804a878e,J1,0.0
0a804a878e,J2,2.0
0a804a878e,J3,1.0
0a804a878e,J4,1.0
0a804a878e,J5,1.0
0a804a878e,J6,1.0
0a804a878e,J7,2.0
0a804a878e,J8,1.0
0a804a878e,J9,1.0
0a85228215,J1,1.0
0a85228215,J2,1.0
0a85228215,J3,1.0
0a85228215,J4,1.0
0a85228215,J5,1.0
0a85228215,J6,1.0
0a85228215,J7,1.0
0a85228215,J8,1.0
0a85228215,J9,1.0
0a89c8de8e,J1,-1.0
0a89c8de8e,J2,-1.0
0a89c8de8e,J3,-1.0
0a89c8de8e,J4,-1.0
0a89c8de8e,J5,-1.0
0a89c8de8e,J6,-1.0
0a89c8de8e,J7,-1.0
0a89c8de8e,J8,-1.0
0a89c8de8e,J9,-1.0
0a89f9e6c8,J1,0.0
0a89f9e6c8,J2,0.0
0a89f9e6c8,J3,1.0
0a89f9e6c8,J4,0.0
0a89f9e6c8,J5,0.0
0a89f9e6c8,J6,0.0
0a89f9e6c8,J7,-1.0
0a89f9e6c8,J8,1.0
0a89f9e6c8,J9,1.0
0a8b8fe8c1,J1,7.0
0a8b8fe8c1,J2,6.25
0a8b8fe8c1,J3,7.0
0a8b8fe8c1,J4,7.75
0a8b8fe8c1,J5,7.75
0a8b8fe8c1,J6,7.25
0a8b8fe8c1,J7,7.0
0a8b8fe8c1,J8,8.0
0a8b8fe8c1,J9,7.5
0a8c1e0244,J1,1.0
0a8c1e0244,J2,2.0
0a8c1e0244,J3,1.0
0a8c1e0244,J4,2.0
0a8c1e0244,J5,2.0
0a8c1e0244,J6,2.0
0a8c1e0244,J7,2.0
0a8c1e0244,J8,2.0
0a8c1e0244,J9,2.0
0a8c2da967,J1,2.0
0a8c2da967,J2,2.0
0a8c2da967,J3,2.0
0a8c2da967,J4,2.0
0a8c2da967,J5,1.0
0a8c2da967,J6,2.0
0a8c2da967,J7,1.0
0a8c2da967,J8,2.0
0a8c2da967,J9,2.0
0a8ca6620c,J1,8.0
0a8ca6620c,J2,8.25
0a8ca6620c,J3,8.5
0a8ca6620c,J4,7.5
0a8ca6620c,J5,8.5
0a8ca6620c,J6,7.75
0a8ca6620c,J7,7.5
0a8ca6620c,J8,8.25
0a8ca6620c,J9,8.25
0a9abd55bc,J1,6.75
0a9abd55bc,J2,7.0
0a9abd55bc,J3,7.75
0a9abd55bc,J4,6.25
0a9abd55bc,J5,7.0
0a9abd55bc,J6,7.0
0a9abd55bc,J7,6.5
0a9abd55bc,J8,7.75
0a9abd55bc,J9,7.25
0a9be616be,J1,5.5
0a9be616be,J2,6.5
0a9be616be,J3,6.5
0a9be616be,J4,6.5
0a9be616be,J5,6.25
0a9be616be,J6,6.25
0a9be616be,J7,6.25
0a9be616be,J8,6.5
0a9be616be,J9,7.25
0a9e8c459c,J1,1.0
0a9e8c459c,J2,1.0
0a9e8c459c,J3,1.0
0a9e8c459c,J4,1.0
0a9e8c459c,J5,2.0
0a9e8c459c,J6,1.0
0a9e8c459c,J7,2.0
0a9e8c459c,J8,1.0
0a9e8c459c,J9,2.0
0aa4171318,J1,2.0
0aa4171318,J2,2.0
0aa4171318,J3,2.0
0aa4171318,J4,2.0
0aa4171318,J5,2.0
0aa4171318,J6,2.0
0aa4171318,J7,1.0
0aa4171318,J8,2.0
0aa4171318,J9,2.0
0aa66907c2,J1,1.0
0aa66907c2,J2,1.0
0aa66907c2,J3,1.0
0aa66907c2,J4,0.0
0aa66907c2,J5,0.0
0aa66907c2,J6,0.0
0aa66907c2,J7,1.0
0aa66907c2,J8,1.0
0aa66907c2,J9,1.0
0aaaec3293,J1,0.0
0aaaec3293,J2,0.0
0aaaec3293,J3,0.0
0aaaec3293,J4,1.0
0aaaec3293,J5,0.0
0aaaec3293,J6,0.0
0aaaec3293,J7,0.0
0aaaec3293,J8,1.0
0aaaec3293,J9,0.0
0aae89beef,J1,-3.0
0aae89beef,J2,-3.0
0aae89beef,J3,-3.0
0aae89beef,J4,-3.0
0aae89beef,J5,-3.0
0aae89beef,J6,-3.0
0aae89beef,J7,-3.0
0aae89beef,J8,-3.0
0aae89beef,J9,-3.0
0ab1938361,J1,2.0
0ab1938361,J2,2.0
0ab1938361,J3,2.0
0ab1938361,J4,2.0
0ab1938361,J5,2.0
0ab1938361,J6,2.0
0ab1938361,J7,2.0
0ab1938361,J8,2.0
0ab1938361,J9,2.0
0ab2a5c00d,J1,1.0
0ab2a5c00d,J2,1.0
0ab2a5c00d,J3,0.0
0ab2a5c00d,J4,1.0
0ab2a5c00d,J5,1.0
0ab2a5c00d,J6,1.0
0ab2a5c00d,J7,1.0
0ab2a5c00d,J8,1.0
0ab2a5c00d,J9,0.0
0ab2d82cf0,J1,1.0
0ab2d82cf0,J2,2.0
0ab2d82cf0,J3,1.0
0ab2d82cf0,J4,2.0
0ab2d82cf0,J5,3.0
0ab2d82cf0,J6,2.0
0ab2d82cf0,J7,1.0
0ab2d82cf0,J8,1.0
0ab2d82cf0,J9,2.0
0ab572cf0d,J1,1.0
0ab572cf0d,J2,1.0
0ab572cf0d,J3,1.0
0ab572cf0d,J4,0.0
0ab572cf0d,J5,1.0
0ab572cf0d,J6,1.0
0ab572cf0d,J7,1.0
0ab572cf0d,J8,0.0
